phase,id,name,simple_name,description,Category,synonyms,question,gender,is_searchable,is_askable,neo4j_id,types
,947,Family history of graves disease,,Graves disease is a disease that causes an overactive thyroid At which your immune system attacks the thyroid and causes it to make more thyroid hormone than your body needs,Family History,"Ancestral background of graves disease, Genetic heritage of graves disease, Inherited predisposition to graves disease, graves disease runs in the family, graves disease is prevalent in family, There is a familial link to graves disease, graves disease is present among relatives, graves disease has a familial association, graves disease is common in the family lineage, There is a family tendency for graves disease, graves disease is a familial trait, graves disease has been seen in multiple family members, mother had graves disease, father had graves disease, grandpa had graves disease, grandma had graves disease, family history of Toxic diffuse goiter, family history of Morbus Basedow,  family history of Flajani disease",Do you have a family history of {Graves disease}[Graves disease is a disease that causes an overactive thyroid. At which your immune system attacks the thyroid and causes it to make more thyroid hormone than your body needs]?,both,False,True,294,etiology
,945,History of nasal foreign body insertion,,Putting something in the nose,Risk factor,"dealt with nasal foreign body insertion, a record of nasal foreign body insertion, nasal foreign body insertion is part of the medical background, an occurrence of nasal foreign body insertion, having nasal foreign body insertion in the past, experienced nasal foreign body insertion, nasal foreign body insertion in the medical records, history of Nasal object insertion, history of Foreign object in the nose, history of Nasal object obstruction",Did you put anything in your nose?,both,False,True,120,etiology
,943,Vitamin D deficiency,,The level of vitamin D in your body is too low,Disease / Medical Condition,"Hypovitaminosis D, Low vitamin D levels, Insufficient vitamin D, Vitamin D insufficiency, Vitamin D inadequacy, Vitamin D scarcity, Lack of vitamin D, Deficient vitamin D levels, Suboptimal vitamin D, Vitamin D depletion",Have you been diagnosed with {vitamin D deficiency}[Vitamin D deficiency is when the level of vitamin D in your body is too low]?,both,False,True,339,"disease, etiology"
,942,Hypoparathyroidism,Too little parathyroid hormone,Hypoparathyroidism is a rare condition where your body produces too little parathyroid hormone,Disease / Medical Condition,"Too little parathyroid hormone, Parathyroid insufficiency, Parathyroid hormone deficiency, Low PTH levels, Hypocalcemic syndrome, Hypocalcemic disorder, Hypocalcemic condition, Hypocalcemic state, Parathormone deficiency, Parathyroid dysfunction",Have you been diagnosed with {hypoparathyroidism}[Hypoparathyroidism is a rare condition where your body produces too little parathyroid hormone]?,both,False,True,305,"disease, etiology"
,938,History of fibroids,,Uterine fibroids are non-cancerous growths that develop in or around the womb,Disease / Medical Condition,"previously diagnosed with fibroids, a past record of fibroids, fibroids is part of the medical background, a previous occurrence of fibroids, dealing with fibroids before, having fibroids in the past, a past diagnosis of fibroids, experienced fibroids at some point in life, fibroids in the medical records, history of Leiomyomas,  history of Myomas,  history of Fibromyomas,  history of Benign uterine tumors",Have you been diagnosed with {uterine fibroids}[Uterine fibroids are non-cancerous growths that develop in or around the womb]?,female,False,True,343,etiology
,937,History of endometriosis,,"Endometriosis is a condition where tissue similar to the lining of the womb grows in other places, such as the ovaries and fallopian tubes",Disease / Medical Condition,"previously diagnosed with endometriosis, a past record of endometriosis, endometriosis is part of the medical background, a previous occurrence of endometriosis, dealing with endometriosis before, having endometriosis in the past, a past diagnosis of endometriosis, experienced endometriosis at some point in life, endometriosis in the medical records ","Have you been diagnosed with {Endometriosis}[Endometriosis is a condition where tissue similar to the lining of the womb grows in other places, such as the ovaries and fallopian tubes]?",female,False,True,378,etiology
,935,Moist soil containing bats or birds stool,Coming in contact with wet soil containing bat poop or bird poop,Recently coming in contact with wet soil containing bat poop or bird poop,Risk factor,"contact with wet soil with bat poop, contact with wet soil with bird poop, contact with wet soil with bird feces, contact with wet soil with bat feces",Did you recently come in contact with wet soil containing bat poop or bird poop?,both,False,True,344,etiology
,934,Live or travel from or to an endemic area of histoplasmosis,,Histoplasmosis is a respiratory disease with symptoms like those of influenza,Risk factor,"lived in an area where Cave disease is common, lived in an area where Darling's disease is common, lived in an area where Ohio valley disease is common, lived in an area where Reticuloendotheliosis is common, lived in an area where Spelunker's lung is common, lived in an area where  Caver's disease is common, travelled to an area where Cave disease is common",Have you ever lived in an area or traveled to an area recently where {Histoplasmosis}[Histoplasmosis is a respiratory disease with symptoms like those of influenza] happens often?,both,False,True,345,etiology
,933,Use of retinoids,,Retinoids are a type of drug used in some skin conditions,Medication,"Use of Tretinoin, Use of acne medication Isotretinoin, Use of Adapalene, Use of Tazarotene, Use of Alitretinoin, Use of Bexarotene, Use of Adapalene, Use of Benzoyl Peroxide",Do you use {Retinoids}[Retinoids are a type of drug used in some skin conditions]?,both,False,True,346,etiology
,932,Use of vitamin A,,Taking vitamin A supplements,Medication,"taking vitamin A, vitamin A Consumption, vitamin A Administration, vitamin A intake",Do you take vitamin A supplements?,both,False,True,60,etiology
,931,Use of growth hormone,,Being on growth hormone treatment,Medication,"taking growth hormone, growth hormone Consumption, growth hormone Administration, growth hormone intake, Use of Somatotropin, Use of GH, Use of Recombinant Human Growth Hormone, Use of rhGH, Use of Somatropin, Use of Genotropin, Use of Humatrope, Use of Norditropin, Use of Omnitrope, Use of Saizen, Use of Zomacton, Use of Somatrem, Use of Protropin",Are you on growth hormone treatment?,both,False,True,226,etiology
,930,Family history of tremors,,Tremors are randomly unintended shaking of your body as whole or only arms and legs,Family History,"Ancestral background of tremors, Genetic heritage of tremors, Inherited predisposition to tremors, tremors runs in the family, tremors is prevalent in family, There is a familial link to tremors, tremors is present among relatives, tremors has a familial association, tremors is common in the family lineage, There is a family tendency for tremors, tremors is a familial trait, tremors has been seen in multiple family members, mother had tremors, father had tremors, grandpa had tremors, grandma had tremors, family history of involuntary rhythmic contractions and relaxations, family history of randomly unintended shaking",Do you have a family history of {tremors}[Tremors are randomly unintended shaking of your body as whole or only arms and legs]?,both,False,True,350,etiology
,929,History of ovarian cysts,,Ovarian cysts are sacs that are usually filled with fluid in an ovary or on its surface,Disease / Medical Condition,"previously diagnosed with ovarian cysts, a past record of ovarian cysts, ovarian cysts is part of the medical background, a previous occurrence of ovarian cysts, dealing with ovarian cysts before, having ovarian cysts in the past, a past diagnosis of ovarian cysts, experienced ovarian cysts at some point in life, ovarian cysts in the medical records ",Have you been diagnosed previously with {ovarian cysts}[Ovarian cysts are sacs that are usually filled with fluid in an ovary or on its surface]?,female,False,True,351,etiology
