Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level,ChatGPT or Manual
amenorrhea,,,Give me 20 sentences to say I have amenorrhea mentioning the word amenorrhea,"I am exploring different treatments for my amenorrhea, including medication and lifestyle changes.",1,ChatGPT
amenorrhea,,,Give me 20 sentences to say I have amenorrhea mentioning the word amenorrhea,I hope that my amenorrhea will be treatable and that I will be able to get my menstrual cycles back to normal.,1,ChatGPT
amenorrhea,,,Give me 20 sentences to say I have amenorrhea mentioning the word amenorrhea,"It is important to address amenorrhea promptly, as it can have long-term consequences on a woman's health.",1,ChatGPT
amenorrhea,,,Give me 20 sentences to say I have amenorrhea mentioning the word amenorrhea,I have learned that there are several factors that can contribute to the development of amenorrhea.,1,ChatGPT
amenorrhea,,,Give me 20 sentences to say I have amenorrhea mentioning the word amenorrhea,I am hoping to find the root cause of my amenorrhea and find a way to treat it effectively.,1,ChatGPT
amenorrhea,,,Give me 20 sentences to say I have amenorrhea mentioning the word amenorrhea,"Amenorrhea can be a challenging condition to manage, but I am determined to overcome it.",1,ChatGPT
amenorrhea,,,Give me 20 sentences to say I have amenorrhea mentioning the word amenorrhea,"With the help of my doctor and support from my loved ones, I am confident that I can manage my amenorrhea and maintain my overall health.",1,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't had my period for some time.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,My menstrual cycle is absent.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't experienced a menstrual flow in a while.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't had a period in a while.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,My monthly cycle is not regular.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't menstruated in an extended period of time.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't had a menstrual cycle in a long time.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,My period is not coming on schedule.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't had a menstrual flow recently.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,My monthly cycle is not present.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't experienced a period in a significant amount of time.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't had a menstrual cycle for a while.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,My period is absent.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't had a menstrual flow for some time now.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,My monthly cycle is irregular.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't menstruated for an extended period of time.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't had a period in a considerable amount of time.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,My menstrual cycle is not happening.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't experienced a menstrual flow lately.,2,ChatGPT
amenorrhea,,,Give me 20 sentences to indicate I have amenorrhea without mentioning the word amenorrhea,I haven't had a menstrual cycle for a prolonged time.,2,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,"I have been diagnosed with an anal mass, a growth that has formed in my anus.",1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,"The exact cause of my anal mass is still unknown, but my doctor is conducting tests to determine the cause.",1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,"Anal masses can be benign or malignant, and I am awaiting the results of my biopsy to determine the nature of my growth.",1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,My doctor has recommended that I undergo surgery to remove my anal mass.,1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,"I am nervous about the procedure to remove my anal mass, but I trust my doctor and their medical expertise.",1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,The removal of my anal mass is a priority to ensure my overall health and prevent any long-term complications.,1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,I am learning about the different types of anal masses and the treatment options available to me.,1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,I hope that my anal mass is benign and can be easily treated.,1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,"Anal masses can cause discomfort and pain, and I am experiencing some symptoms related to my growth.",1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,I am working with my doctor to find the best course of action for my anal mass and ensure a successful outcome.,1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,I am hoping for a quick and uncomplicated recovery after my surgery to remove my anal mass.,1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,"The presence of an anal mass can indicate underlying health issues, and I am determined to address the root cause.",1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,"Anal masses can affect the quality of life, and I am hoping to find a solution that will allow me to return to my normal activities.",1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,I am informed about the potential risks and complications associated with the removal of my anal mass.,1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,I am preparing myself for the physical and emotional impact of my surgery to remove my anal mass.,1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,I am grateful for the support of my loved ones as I navigate through this experience with my anal mass.,1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,I am learning about the importance of early detection and treatment of anal masses to prevent long-term consequences.,1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,The removal of my anal mass will be a step towards maintaining my overall health and well-being.,1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,I am determined to stay positive and proactive in my journey with my anal mass.,1,ChatGPT
anal mass,,,Give me 20 sentences to say I have anal mass mentioning the word anal mass,"I am confident that with the right treatment, I will be able to overcome my anal mass and maintain good health.",1,ChatGPT
anal mass,,,Give me 20 sentences to indicate I have anal mass without mentioning the word anal,I have a growth in the area surrounding the rectum.,2,ChatGPT
anal mass,,,Give me 20 sentences to indicate I have anal mass without mentioning the word anal,I have a lump near my rectum.,2,ChatGPT
anal mass,,,Give me 20 sentences to indicate I have anal mass without mentioning the word anal,I have a noticeable protuberance in the vicinity of the rectum.,2,ChatGPT
anal mass,,,Give me 20 sentences to indicate I have anal mass without mentioning the word anal,I have a mass in the region near the rectum.,2,ChatGPT
anal mass,,,Give me 20 sentences to indicate I have anal mass without mentioning the word anal,I have a bump in the area around my rectum.,2,ChatGPT
anal mass,,,Give me 20 sentences to indicate I have anal mass without mentioning the word anal,I have a noticeable swelling near my rectum.,2,ChatGPT
