Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level,ChatGPT or Manual
decreased fetal movements,,,,"My baby is not moving as usual, I got decreased fetal movements",1,Manual
decreased libido,,,,I don't feel like I wanna have sex,2,Manual
decreased libido,,,,I'm less into wanting to have sexul intercourse,2,Manual
decreased libido,,,,I don't have the desire to do sex,2,Manual
decreased libido,,,,I am experiencing decreased libido and it is becoming a problem,1,Manual
decreased libido,,,,Shall I be concerned because of my decreased libido?,1,Manual
decreased libido,,,,My husband complains of my decreased libido,1,Manual
dehydration,,,,"I have not drunk water because of my illness, I feel dehydrated",1,Manual
dehydration,,,,I am dehydrated after the extensive workout I have done,1,Manual
dehydration,,,,I am suffering from dehydration,1,Manual
dehydration,,,,I don't consume water a lot and my body lacks it,2,Manual
dehydration,,,,My body doesn't have enough water in it,2,Manual
dehydration,,,,My skin is dry from fewer fluids intake,2,Manual
delay in walking,,,,My child is supposed to be walking now but he's not,2,Manual
delay in walking,,,,"Other children in his age are walking, but my child isn't",2,Manual
delay in walking,,,,I'm waiting for too long to see my child walking but no luck,2,Manual
delay in walking,,,,I am worried about my kid's delayed walking,1,Manual
delay in walking,,,,My kid has a delay in walking,1,Manual
delay in walking,,,,I want to know the cause of the walking delay that my son is suffering from,1,Manual
delayed dentition,,,,My child is supposed to be having teeth now but he's not,2,Manual
delayed dentition,,,,"Other children in his age have teeth, but my child isn't",2,Manual
delayed dentition,,,,I'm waiting for too long to see my child teething but no luck,2,Manual
delayed dentition,,,,I am worried about my kid's delayed dentition,1,Manual
delayed dentition,,,,My kid has a delayed dentition,1,Manual
delayed dentition,,,,I want to know the cause of the dentation delay that my son is suffering from,1,Manual
dental anomalies,,,,I am worried about my kid's dental anomalies,1,Manual
dental anomalies,,,,I have some dental anomalies,1,Manual
dental anomalies,,,,I want to know the cause of the dental anomalies that my son is suffering from,1,Manual
dental anomalies,,,,My teeth look crowded in my mouth,2,Manual
dental anomalies,,,,The teeth of the upper jaw are abnormally shaped,2,Manual
dental anomalies,,,,I have a strange structure to my teeth,2,Manual
depigmented hair,,,,I am suffering from depigmented head hair,1,Manual
depigmented hair,,,,I noticed some depigmented hair patches on my head,1,Manual
depigmented hair,,,,I feel ashamed going out because of the spot of depigmented hair,1,Manual
depigmented hair,,,,My hair has batches of lost color,2,Manual
depigmented hair,,,,The color of my hair is decreased,2,Manual
depigmented hair,,,,I'm sad cause I started to see white color in my hair not due to aging,2,Manual
depression,,,,I have been feeling down and depressed for the past month.,1,Manual
depression,,,,"My best friend passed out a couple of days ago, I feel sad and depressed.",1,Manual
depression,,,,"I think I am suffering depression, I barely willing to get out of bed or talk to anyone.",1,Manual
depression,,,,I started to feel deeply sad recently,2,Manual
depression,,,,I don't have the motivation to do anything,2,Manual
depression,,,,I feel I'm losing control in every situation in life,2,Manual
diaphoresis,,,,I am experiencing diaphoresis when I work out,1,Manual
diaphoresis,,,,I am worried about the diaphoresis problem,1,Manual
diaphoresis,,,,My father started to complain of diaphoresis recently,1,Manual
diaphoresis,,,,My skin produces large amounts of sweat and it's annoying,2,Manual
diaphoresis,,,,My body sweat a lot with huge amount,2,Manual
diaphoresis,,,,I have excessive perspiration from my body,2,Manual
diarrhea,,,,I'm going to bathroom a lot to poop,2,Manual
diarrhea,,,,I have a poop like water,2,Manual
diarrhea,,,,I can't control my bowel movement,2,Manual
diarrhea,,,,"I am having diarrhea for the past couple of days, it is really annoying.",1,Manual
diarrhea,,,,"I am suffering from watery diarrhea, I went 5 times to the restroom in the past two hours.",1,Manual
diarrhea,,,,I have diarrhea and it is not getting any better,1,Manual
difficulty hearing,,,,"I have problems and difficulty hearing for the past two hours, it started all of sudden.",1,Manual
difficulty hearing,,,,It is very hard to hear what people say when they talk to me.,1,Manual
difficulty hearing,,,,"All my symptoms started after my ear got infected, it kept developing and now I am facing hearing difficulties.",1,Manual
difficulty hearing,,,,I can't hear people clearly when they speak,2,Manual
difficulty hearing,,,,I have to focus a lot to hear things,2,Manual
difficulty hearing,,,,Sometimes I just feel that I'm deaf,2,Manual
difficulty waking up,,,,It's challenging for me to wake-up everytime I sleep,2,Manual
difficulty waking up,,,,Waking up is a hustle in my case,2,Manual
difficulty waking up,,,,"I struggle to wake up easily, I have a heavy head",2,Manual
difficulty waking up,,,,I am facing difficulty waking up in the morning,1,Manual
difficulty waking up,,,,I started a new sleeping pattern and I still find difficulty waking up to work,1,Manual
difficulty waking up,,,,It is becoming more difficult to wake up my kid in the morning,1,Manual
diffuse skin hyperpigmentation,,,,I am suffering from diffuse skin hyperpigmentation,1,Manual
diffuse skin hyperpigmentation,,,,I have noticed diffuse skin hyperpigmentation at my kid's body,1,Manual
diffuse skin hyperpigmentation,,,,I am worried about the diffuse skin hyperpigmentation I have,1,Manual
diffuse skin hyperpigmentation,,,,My skin has patches of discoloration,2,Manual
diffuse skin hyperpigmentation,,,,I have increased melanin in certain parts of my skin,2,Manual
diffuse skin hyperpigmentation,,,,I hate that I have dark pigmented patches over my body,2,Manual
digital ulcers,,,,I am suffering from digital ulcers,1,Manual
digital ulcers,,,,I find it hard to catch objects with my fingers due to the digital ulcers,1,Manual
digital ulcers,,,,I am looking for the cause of my digital ulcers,1,Manual
digital ulcers,,,,I have open wounds on my fingers,2,Manual
digital ulcers,,,,I'm suffering from open sores at the fingertips,2,Manual
digital ulcers,,,,I can see ulcers on the top of my toes,2,Manual
diplopia,,,,I have been suffering from diplopia,1,Manual
diplopia,,,,I am looking for the cause of diplopia,1,Manual
diplopia,,,,I think my kid has diplopia,1,Manual
diplopia,,,,"When I look at something, I see it doubled",2,Manual
diplopia,,,,My eyes can see two images of the same thing,2,Manual
diplopia,,,,"I can see you two, I have a problem with my eyes",2,Manual
dizziness,,,,I feel unstable and like I'm gonna fall,2,Manual
dizziness,,,,I can't focus and I lost balance,2,Manual
dizziness,,,,"Suddenly, I started feeling like I will faint",2,Manual
dizziness,,,,I feel dizzy everytime I try to stand up,1,Manual
dizziness,,,,I have dizziness feeling when I work out,1,Manual
dizziness,,,,I am worried about the dizziness problem that I have,1,Manual
drainage through wound in lower extremity,,,,My leg has a sore that drains liquid,2,Manual
drainage through wound in lower extremity,,,,I have a wound on my shin that have fluid out of it,2,Manual
drainage through wound in lower extremity,,,,I have a painful injury on my foot that releases weird fluid,2,Manual
drainage through wound in lower extremity,,,,I have a wound that is draining from my leg,1,Manual
drainage through wound in lower extremity,,,,I have a drainage through a wound in my lower extremity,1,Manual
drainage through wound in lower extremity,,,,I need to know why my wound is draining in my leg,1,Manual
drainage through wound in upper extremity,,,,My hand has a sore that drains liquid,2,Manual
drainage through wound in upper extremity,,,,I have a wound on my arm that have fluid out of it,2,Manual
drainage through wound in upper extremity,,,,I have a painful injury near my right elbow that releases weird fluid,2,Manual
drainage through wound in upper extremity,,,,I have a wound that is draining from my arm,1,Manual
drainage through wound in upper extremity,,,,I have a drainage through a wound in my upper extremity,1,Manual
drainage through wound in upper extremity,,,,I need to know why my wound is draining in my hand,1,Manual
drooling,,,,My mouth is watery excessively,2,Manual
drooling,,,,My saliva keeps producing in a large quantity,2,Manual
drooling,,,,Saliva is coming out of my oral cavity out of control,2,Manual
drooling,,,,I have been suffering from drooling,1,Manual
drooling,,,,I want to know what causes the problem of drooling,1,Manual
drooling,,,,My kid keeps drooling at night while he is asleep,1,Manual
dry skin at genital,,,,My vagina is very dry,2,Manual
dry skin at genital,,,,My penis looks very dry,2,Manual
dry skin at genital,,,,I have a rough skin on my genitals,2,Manual
dry skin at genital,,,,I am suffer from dry skin at genitals,1,Manual
dry skin at genital,,,,I have patches of dry skin at my genitals,1,Manual
dry skin at genital,,,,I am worried about the dry skin at my genital,1,Manual
dry skin at lower extremity,,,,My foot are too dehydrated,2,Manual
dry skin at lower extremity,,,,I have a rough skin on my legs,2,Manual
dry skin at lower extremity,,,,My toes feel very rough,2,Manual
dry skin at lower extremity,,,,I am suffering dry skin at my lower leg.,1,Manual
dry skin at lower extremity,,,,I noticed my skin is dry and scaly at the bottom of my feet,1,Manual
dry skin at lower extremity,,,,"It is getting really annoying, with all caring I do for my legs, the skin there is still getting dry",1,Manual
dry skin at neck,,,,I am suffer from dry skin at neck,1,Manual
dry skin at neck,,,,I have patches of dry skin at my neck,1,Manual
dry skin at neck,,,,I am worried about the dry skin at my neck,1,Manual
dry skin at neck,,,,My neck has a rough skin,2,Manual
dry skin at neck,,,,I have dehydrated skin on my neck,2,Manual
dry skin at neck,,,,The skin on my neck looks very rough,2,Manual
dry skin at scalp,,,,I am suffer from dry skin at scalp,1,Manual
dry skin at scalp,,,,I have patches of dry skin at my scalp,1,Manual
dry skin at scalp,,,,I am worried about the dry skin at my scalp,1,Manual
dry skin at scalp,,,,My scalp has a rough skin,2,Manual
dry skin at scalp,,,,I have dehydrated skin on my scalp,2,Manual
dry skin at scalp,,,,The skin on my head feels very rough,2,Manual
dry skin at upper extremity,,,,I am suffer from dry skin at my arm,1,Manual
dry skin at upper extremity,,,,I have patches of dry skin at my hand,1,Manual
dry skin at upper extremity,,,,I am worried about the dry skin at my upper extremity,1,Manual
dry skin at upper extremity,,,,My arms have rough skin,2,Manual
dry skin at upper extremity,,,,I have dehydrated skin on my hand,2,Manual
dry skin at upper extremity,,,,The skin on my wrist feels very rough,2,Manual
dysarthria,,,,I can't speak in a regular rhythm,2,Manual
dysarthria,,,,I have a breathy speech that prevents me from communicating well with others,2,Manual
dysarthria,,,,I have difficulty saying words because of problems with the muscles that help me talk,2,Manual
dysarthria,,,,I have been suffering from dysarthria,1,Manual
dysarthria,,,,I need to know the cause of my dysarthria,1,Manual
