Index,Input.LABEL,Input.SIMPLE_NAME,Input.SYMPTOM,Input.MESSAGE,Answer.text_answer,Level
170,abdominal tenderness,Sore Abdomen,pain when touching belly,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I have noticed stabbing pain when touching my belly. I don't recall eating anything bad, or doing anything different prior to noticing the pain.",2
171,abdominal tenderness,Sore Abdomen,pain when touching belly,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I did sit ups this morning and have a sore abdomen.,2
172,abdominal tenderness,Sore Abdomen,pain when touching tummy,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I experience pain whenever I touch my stomach.,2
173,abdominal tenderness,Sore Abdomen,pain when touching tummy,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"My belly hurts when anything touches it, its very sensitive.",2
174,abdominal tenderness,Sore Abdomen,pain when touching tummy,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I am having pain when I touch my tummy it really hurts.,2
175,abdominal tenderness,Sore Abdomen,pain when touching tummy,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"After eating, I am experiencing pain when touching tummy but not when I am leaving it untouched.",2
176,abdominal tenderness,Sore Abdomen,pain when touching tummy,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I haven’t been able to go to the restroom for a few days, and now I have really sharp pains when I touch my tummy.",2
177,abdominal tenderness,Sore Abdomen,tender belly,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have tenderness in my belly.,2
178,abdominal tenderness,Sore Abdomen,tender belly,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Hello doctor when I flex my stomach it hurts. Feels like I exercised it feels sore.,2
179,abdominal tenderness,Sore Abdomen,tender belly,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"At Tender Belly, we're on a mission to craft the most crazy tasty pork on planet Earth. It's not easy. You gotta do things the crazy hard way.",2
180,abdominal tenderness,Sore Abdomen,tender belly,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My belly is very tender. I can barely touch it and it hurts to breath deep.,2
181,abdominal tenderness,Sore Abdomen,tender belly,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"I was at my baseball game and the pitcher hit me with the ball in the stomach, now it is tender.",2
182,abdominal tenderness,Sore Abdomen,pain when applying pressure on abdomen,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I just delivered my baby 3 months ago via normal vaginal delivery and I noticed that there's pain when applying pressure on my abdomen. I just noticed this when I was about to lift my baby from her crib and I was about to put her on my chest.,2
184,abdominal tenderness,Sore Abdomen,pain when applying pressure on abdomen,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"When I was hugging my husband, he squeezed me around the waist, and I noticed some pain when he put pressure on my abdomen.",2
185,abdominal tenderness,Sore Abdomen,pain when applying pressure on abdomen,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,It hurts when I push on my stomach.,2
186,abdominal tenderness,Sore Abdomen,pain when applying pressure on abdomen,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Whenever I lay on my stomach I feel this really bad pain or whenever theres any pressure on it,2
187,abdominal tenderness,Sore Abdomen,pain when applying pressure on abdomen,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I was having a massage and notice I have pain when applying pressure on abdomen.,2
188,abdominal tenderness,Sore Abdomen,sore abdomen,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My abdomen has been very sore lately. I can’t really think of a reason why,2
189,abdominal tenderness,Sore Abdomen,sore abdomen,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My stomach is in pain.,2
190,abdominal tenderness,Sore Abdomen,sore abdomen,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I was doing some stretches at home when I started to feel this pain in my waist.,2
191,abdominal tenderness,Sore Abdomen,sore abdomen,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My abdomen feels sore to the touch and I alwyas feel I have to scratch it.,2
192,abdominal tenderness,Sore Abdomen,sore abdomen,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,My stomach feels tender all over and hurts when I touch it.,2
194,abdominal tenderness,Sore Abdomen,pain when touching stomach,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Sometimes my stomach hurts when I press on it with my hand.,2
195,abdominal tenderness,Sore Abdomen,pain when touching stomach,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Abdominal tenderness is generally a sign of inflammation or other acute processes in one or more organs,2
196,abdominal tenderness,Sore Abdomen,pain when touching stomach,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Sometimes i'm to eat spice food and I feel pain when touching stomach.,2
197,abdominal tenderness,Sore Abdomen,pain when touching stomach,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,I have a sore spot on my stomach that hurts to the touch. It's even sore and painful when my clothing touches it or I bump into something around the house .,2
198,abdominal tenderness,Sore Abdomen,pain when touching stomach,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,"When I touch my stomach, I feel a sharp pain and ache!",2
199,abdominal tenderness,Sore Abdomen,burning when touching tummy,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,Over the past month I have experienced a burning and painful feeling when I touch my tummy and stomach area.,2
200,abdominal tenderness,Sore Abdomen,burning when touching tummy,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,After I went to the lake I have burning when touching the tummy and the area is red and inflamed.,2
201,abdominal tenderness,Sore Abdomen,burning when touching tummy,Please make sure to include the symptom in your answer. Try to incorporate the terms in your entry.,When I put on my jeans I feel a burning sensation in my stomach.,2
